"YEAR","state","Type_of_Producer","Total","Coal","HydroElectric","Gas","Petroleum","Wind","wood","Nuclear","biomass","Other Gases","Pumped Storage","Geothermal","Other","Solar","GeoFips","GeoName","GdpinMioUSD","SunHours","sunUnit","AvgWindSpeed","UnitWind","Population","EducationIndex","dem_percent","rep_percent"
1990,"MS","Combined Heat and Power, Industrial Power",2277446,80943,0,568882,33497,0,1594124,0,0,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
1990,"MT","Total Electric Power Industry",26029772,15119619,10716817,55255,28982,0,109099,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1990,"MT","Electric Generators, Independent Power Producers",261490,216960,44530,0,0,0,0,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1990,"MT","Electric Generators, Electric Utilities",25718975,14902659,10672287,41173,27369,0,75487,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1990,"MT","Combined Heat and Power, Industrial Power",49307,0,0,14082,1613,0,33612,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1990,"NC","Total Electric Power Industry",84925767,49821595,6819427,203465,328025,0,1438214,25905319,26270,0,180046,0,203406,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1990,"NC","Electric Generators, Independent Power Producers",103554,0,15769,890,0,0,60625,0,26270,0,0,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1990,"NC","Electric Generators, Electric Utilities",79845217,46631040,6776551,165362,186899,0,0,25905319,0,0,180046,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1990,"NC","Combined Heat and Power, Industrial Power",2366017,620639,2642,25001,136740,0,1377589,0,0,0,0,0,203406,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1990,"NC","Combined Heat and Power, Electric Power",2586514,2569916,0,12212,4386,0,0,0,0,0,0,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1990,"NC","Combined Heat and Power, Commercial Power",24465,0,24465,0,0,0,0,0,0,0,0,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1990,"ND","Total Electric Power Industry",26993261,25189003,1711148,51563,41547,0,0,0,0,0,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
1990,"ND","Electric Generators, Electric Utilities",26824491,25092696,1711148,-35,20682,0,0,0,0,0,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
1990,"ND","Combined Heat and Power, Industrial Power",168770,96307,0,51598,20865,0,0,0,0,0,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
1990,"NE","Total Electric Power Industry",21633587,12661150,1140093,308065,12981,0,0,7511298,0,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1990,"NE","Electric Generators, Electric Utilities",21630677,12658464,1140093,307841,12981,0,0,7511298,0,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1990,"NE","Combined Heat and Power, Industrial Power",2910,2686,0,224,0,0,0,0,0,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1990,"NH","Total Electric Power Industry",12405196,2959203,1881087,0,2346493,0,990198,4080691,147524,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1990,"NH","Electric Generators, Independent Power Producers",1135184,0,228610,0,874,0,760017,0,145683,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1990,"NH","Electric Generators, Electric Utilities",10810155,2959203,1477224,0,2293037,0,0,4080691,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1990,"NH","Combined Heat and Power, Industrial Power",338481,0,175253,0,24283,0,137104,0,1841,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1990,"NH","Combined Heat and Power, Electric Power",93077,0,0,0,0,0,93077,0,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1990,"NH","Combined Heat and Power, Commercial Power",28299,0,0,0,28299,0,0,0,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1990,"NJ","Total Electric Power Industry",39968834,7057820,31351,6914325,2094969,0,3471,23770387,246058,0,-149547,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1990,"NJ","Electric Generators, Independent Power Producers",252556,0,31351,9325,452,0,0,0,211428,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1990,"NJ","Electric Generators, Electric Utilities",36488596,7057820,0,3978001,1831935,0,0,23770387,0,0,-149547,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1990,"NJ","Combined Heat and Power, Industrial Power",948061,0,0,728331,216259,0,3471,0,0,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1990,"NJ","Combined Heat and Power, Electric Power",2201872,0,0,2124263,44959,0,0,0,32650,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1990,"NJ","Combined Heat and Power, Commercial Power",77749,0,0,74405,1364,0,0,0,1980,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1990,"NM","Total Electric Power Industry",28820204,25826928,205435,2738087,35626,0,0,0,14128,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1990,"NM","Electric Generators, Electric Utilities",28491171,25826928,205435,2424727,34081,0,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1990,"NM","Combined Heat and Power, Industrial Power",285876,0,0,284331,1545,0,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1990,"NM","Combined Heat and Power, Electric Power",18890,0,0,4762,0,0,0,0,14128,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1990,"NM","Combined Heat and Power, Commercial Power",24267,0,0,24267,0,0,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1990,"NV","Total Electric Power Industry",20050685,15053277,1735081,2217027,284108,0,0,0,0,0,0,761192,0,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
1990,"NV","Electric Generators, Independent Power Producers",764425,0,3233,0,0,0,0,0,0,0,0,761192,0,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
1990,"NV","Electric Generators, Electric Utilities",19286260,15053277,1731848,2217027,284108,0,0,0,0,0,0,0,0,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
1990,"NY","Total Electric Power Industry",135345692,25913047,28188222,22724335,33884855,0,407959,23623356,1568979,89034,-1054095,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1990,"NY","Electric Generators, Independent Power Producers",2432993,0,1249950,15501,0,0,21032,0,1146510,0,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1990,"NY","Electric Generators, Electric Utilities",128655291,24616655,26802148,21262936,33404291,0,0,23623356,0,0,-1054095,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1990,"NY","Combined Heat and Power, Industrial Power",2817727,1058372,129304,745360,391800,0,383445,0,20412,89034,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1990,"NY","Combined Heat and Power, Electric Power",1261582,222389,0,602619,36168,0,3482,0,396924,0,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1990,"NY","Combined Heat and Power, Commercial Power",178099,15631,6820,97919,52596,0,0,0,5133,0,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1990,"OH","Total Electric Power Industry",127980527,115832650,181395,241585,374481,0,318075,10663897,304285,64159,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1990,"OH","Electric Generators, Independent Power Producers",8813,0,8813,0,0,0,0,0,0,0,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1990,"OH","Electric Generators, Electric Utilities",126509829,115014081,172582,91191,301244,0,0,10663897,266834,0,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1990,"OH","Combined Heat and Power, Industrial Power",1342799,816349,0,80413,63803,0,318075,0,0,64159,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1990,"OH","Combined Heat and Power, Electric Power",32016,0,0,0,0,0,0,0,32016,0,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1990,"OH","Combined Heat and Power, Commercial Power",87070,2220,0,69981,9434,0,0,0,5435,0,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1990,"OK","Total Electric Power Industry",47079131,25655347,2730594,18236766,76947,0,268963,0,1780,88970,19764,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1990,"OK","Electric Generators, Electric Utilities",45063182,25188557,2730594,17074845,49422,0,0,0,0,0,19764,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1990,"OK","Combined Heat and Power, Industrial Power",951055,324428,0,239389,27525,0,268963,0,1780,88970,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1990,"OK","Combined Heat and Power, Electric Power",1016735,142362,0,874373,0,0,0,0,0,0,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1990,"OK","Combined Heat and Power, Commercial Power",48159,0,0,48159,0,0,0,0,0,0,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1990,"OR","Total Electric Power Industry",50372236,1317344,41240367,819328,27777,539,802598,6073796,90487,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1990,"OR","Electric Generators, Independent Power Producers",369816,0,278790,0,0,539,0,0,90487,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1990,"OR","Electric Generators, Electric Utilities",49171999,1297978,40961577,811262,26809,0,577,6073796,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1990,"OR","Combined Heat and Power, Industrial Power",516654,19366,0,8066,968,0,488254,0,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1990,"OR","Combined Heat and Power, Electric Power",250427,0,0,0,0,0,250427,0,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1990,"OR","Combined Heat and Power, Commercial Power",63340,0,0,0,0,0,63340,0,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1990,"PA","Total Electric Power Industry",175623311,106677155,2869192,2833882,4654522,0,538313,57787051,300109,841604,-879249,0,732,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1990,"PA","Electric Generators, Independent Power Producers",784434,227172,287190,0,5665,0,0,0,264407,0,0,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1990,"PA","Electric Generators, Electric Utilities",165682846,101996271,2582002,182957,4013814,0,0,57787051,0,0,-879249,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1990,"PA","Combined Heat and Power, Industrial Power",4340586,1479564,0,1388314,270907,0,361112,0,0,839957,0,0,732,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1990,"PA","Combined Heat and Power, Electric Power",4586828,2969791,0,1056706,345781,0,177201,0,35702,1647,0,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1990,"PA","Combined Heat and Power, Commercial Power",228617,4357,0,205905,18355,0,0,0,0,0,0,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1990,"RI","Total Electric Power Industry",1107316,0,9946,876943,185671,0,0,0,34756,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1990,"RI","Electric Generators, Independent Power Producers",50168,0,9946,5466,0,0,0,0,34756,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1990,"RI","Electric Generators, Electric Utilities",591756,0,0,433602,158154,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1990,"RI","Combined Heat and Power, Electric Power",422234,0,0,422234,0,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1990,"RI","Combined Heat and Power, Commercial Power",43158,0,0,15641,27517,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1990,"SC","Total Electric Power Industry",71363174,23411867,3298066,787535,172575,0,1269290,42880669,49561,0,-506389,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
1990,"SC","Electric Generators, Independent Power Producers",60392,0,60392,0,0,0,0,0,0,0,0,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
1990,"SC","Electric Generators, Electric Utilities",69259815,22874805,3235298,703435,71997,0,0,42880669,0,0,-506389,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
1990,"SC","Combined Heat and Power, Industrial Power",1975924,537062,0,63545,97848,0,1269290,0,8179,0,0,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
1990,"SC","Combined Heat and Power, Commercial Power",67043,0,2376,20555,2730,0,0,0,41382,0,0,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
1990,"SD","Total Electric Power Industry",6427473,2472514,3934402,12408,8149,0,0,0,0,0,0,0,0,0,"46000","South Dakota",54789.4,"5.23","hours","21.32","mph"," 834,708","13.59",35.6,61.8
1990,"SD","Electric Generators, Electric Utilities",6427473,2472514,3934402,12408,8149,0,0,0,0,0,0,0,0,0,"46000","South Dakota",54789.4,"5.23","hours","21.32","mph"," 834,708","13.59",35.6,61.8
1990,"TN","Total Electric Power Industry",76187609,51825606,10015363,224146,137067,0,366858,14002591,44919,4210,-478151,0,45000,0,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
1990,"TN","Electric Generators, Electric Utilities",73902614,50186951,10015363,41463,134397,0,0,14002591,0,0,-478151,0,0,0,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
1990,"TN","Combined Heat and Power, Industrial Power",2198010,1587032,0,181982,2670,0,366858,0,10258,4210,0,0,45000,0,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
1990,"TN","Combined Heat and Power, Commercial Power",86985,51623,0,701,0,0,0,0,34661,0,0,0,0,0,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
1990,"TX","Total Electric Power Industry",281559635,120921396,1793625,136234325,1827803,0,1103471,15859258,333132,2997509,0,0,488731,385,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
1990,"TX","Electric Generators, Independent Power Producers",23819,0,0,0,0,0,0,0,23819,0,0,0,0,0,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
1990,"TX","Electric Generators, Electric Utilities",234047343,118354490,1793625,97279980,480617,0,0,15859258,278988,0,0,0,0,385,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
1990,"TX","Combined Heat and Power, Industrial Power",33333780,2566906,0,24970544,1312725,0,1103471,0,27458,2875858,0,0,476818,0,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
1990,"TX","Combined Heat and Power, Electric Power",13642255,0,0,13495902,12789,0,0,0,0,121651,0,0,11913,0,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
1990,"TX","Combined Heat and Power, Commercial Power",512438,0,0,487899,21672,0,0,0,2867,0,0,0,0,0,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
1990,"US-TOTAL","Total Electric Power Industry",3037827337,1594011479,292865846,372765154,126460202,2788600,32521889,576861678,13260379,10382830,-3507741,15434271,3615663,367087,0,0,0,0,0,0,0,0,0,0,0
1990,"US-TOTAL","Electric Generators, Independent Power Producers",31895161,555917,6319465,588699,552783,2788202,4773150,0,9098940,323,0,6853043,0,364639,0,0,0,0,0,0,0,0,0,0,0
1990,"US-TOTAL","Electric Generators, Electric Utilities",2808151009,1559605707,283433659,264089401,117016961,398,810136,576861678,1257134,0,-3507741,8581228,0,2448,0,0,0,0,0,0,0,0,0,0,0
1990,"US-TOTAL","Combined Heat and Power, Industrial Power",130668599,21106875,2975094,60006633,7007570,0,25379198,0,948748,9640731,0,0,3603750,0,0,0,0,0,0,0,0,0,0,0,0
1990,"US-TOTAL","Combined Heat and Power, Electric Power",61275449,11947298,0,44808251,1294185,0,1449160,0,1143853,620789,0,0,11913,0,0,0,0,0,0,0,0,0,0,0,0
1990,"US-TOTAL","Combined Heat and Power, Commercial Power",5837119,795682,137628,3272170,588703,0,110245,0,811704,120987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,"UT","Total Electric Power Industry",32563539,31522926,508443,146488,51852,0,0,0,0,182005,0,151825,0,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
1990,"UT","Electric Generators, Independent Power Producers",22701,0,22701,0,0,0,0,0,0,0,0,0,0,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
1990,"UT","Electric Generators, Electric Utilities",32260340,31519477,485742,54034,49262,0,0,0,0,0,0,151825,0,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
1990,"UT","Combined Heat and Power, Industrial Power",250170,3449,0,62204,2512,0,0,0,0,182005,0,0,0,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
1990,"UT","Combined Heat and Power, Commercial Power",30328,0,0,30250,78,0,0,0,0,0,0,0,0,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
1990,"VA","Total Electric Power Industry",52564458,23899902,1309499,1134809,1438264,0,1174673,23820152,620794,0,-833669,0,0,34,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
1990,"VA","Electric Generators, Independent Power Producers",427932,0,48136,0,0,0,0,0,379796,0,0,0,0,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
1990,"VA","Electric Generators, Electric Utilities",47200499,21000180,1261363,758289,1194150,0,0,23820152,0,0,-833669,0,0,34,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
1990,"VA","Combined Heat and Power, Industrial Power",2509437,1101269,0,32293,205373,0,1170502,0,0,0,0,0,0,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
1990,"VA","Combined Heat and Power, Electric Power",2161721,1774582,0,344227,38741,0,4171,0,0,0,0,0,0,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
1990,"VA","Combined Heat and Power, Commercial Power",264869,23871,0,0,0,0,0,0,240998,0,0,0,0,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
